Source,Target
penitence,CamTCC594
penitence,BLHar875
penitence,BLHar6041
penitence,NLW733B
penitence,LiverpoolULF48
penitence,LincInnH150
penitence,SocAnt687
penitence,PriO6
penitence,PierpontM818
penitence,TCD213
dream visions,Bod814
dream visions,BodLauMis581
dream visions,BodRawC813
dream visions,BodRawD1062
dream visions,BodRawPoe38
dream visions,BodAsh337
dream visions,OxfCCC201
dream visions,OxfOriel79
dream visions,CULDd117
dream visions,CULGg431
dream visions,CULLl414
dream visions,CamGon201
dream visions,CamNewn4
dream visions,CamTCC353
dream visions,BLAdd10574
dream visions,BLAdd24663
dream visions,BLAdd35287
dream visions,BLAdd60577
dream visions,BLCottCalAXI
dream visions,BLHar3954
dream visions,BLLan398
dream visions,BLSl2578
dream visions,NLW733B
dream visions,HunHM114
dream visions,HunHM128
dream visions,TokyoTak23
dream visions,ChesRecOffddx123
sins,Bod814
sins,BodLauMis581
sins,BodRawC813
sins,BodRawD1062
sins,BodRawPoe38
sins,BodAsh337
sins,OxfCCC201
sins,OxfOriel79
sins,CULDd117
sins,CULGg431
sins,CULLl414
sins,CamGon201
sins,CamNewn4
sins,CamTCC353
sins,BLAdd10574
sins,BLAdd24663
sins,BLAdd35287
sins,BLAdd60577
sins,BLCottCalAXI
sins,BLHar3954
sins,BLLan398
sins,BLSl2578
sins,NLW733B
sins,HunHM114
sins,HunHM128
sins,TokyoTak23
sins,ChesRecOffddx123
prayers,Bod814
prayers,BodLauMis581
prayers,BodRawC813
prayers,BodRawD1062
prayers,BodRawPoe38
prayers,BodAsh337
prayers,OxfCCC201
prayers,OxfOriel79
prayers,CULDd117
prayers,CULGg431
prayers,CULLl414
prayers,CamGon201
prayers,CamNewn4
prayers,CamTCC353
prayers,BLAdd10574
prayers,BLAdd24663
prayers,BLAdd35287
prayers,BLAdd60577
prayers,BLCottCalAXI
prayers,BLHar3954
prayers,BLLan398
prayers,BLSl2578
prayers,NLW733B
prayers,HunHM114
prayers,HunHM128
prayers,TokyoTak23
prayers,ChesRecOffddx123
scribes,Bod814
scribes,BodLauMis581
scribes,BodRawC813
scribes,BodRawD1062
scribes,BodRawPoe38
scribes,BodAsh337
scribes,OxfCCC201
scribes,OxfOriel79
scribes,CULDd117
scribes,CULGg431
scribes,CULLl414
scribes,CamGon201
scribes,CamNewn4
scribes,CamTCC353
scribes,BLAdd10574
scribes,BLAdd24663
scribes,BLAdd35287
scribes,BLAdd60577
scribes,BLCottCalAXI
scribes,BLHar3954
scribes,BLLan398
scribes,BLSl2578
scribes,NLW733B
scribes,HunHM114
scribes,HunHM128
scribes,TokyoTak23
scribes,ChesRecOffddx123
penitence,Bod814
penitence,BodLauMis581
penitence,BodRawC813
penitence,BodRawD1062
penitence,BodRawPoe38
penitence,BodAsh337
penitence,OxfCCC201
penitence,OxfOriel79
penitence,CULDd117
penitence,CULGg431
penitence,CULLl414
penitence,CamGon201
penitence,CamNewn4
penitence,CamTCC353
penitence,BLAdd10574
penitence,BLAdd24663
penitence,BLAdd35287
penitence,BLAdd60577
penitence,BLCottCalAXI
penitence,BLHar3954
penitence,BLLan398
penitence,BLSl2578
penitence,NLW733B
penitence,HunHM114
penitence,HunHM128
penitence,TokyoTak23
penitence,ChesRecOffddx123
dream visions,BodLauMis656
dream visions,BodDig102
dream visions,BodDig171
dream visions,Bod851
dream visions,BodDou104
dream visions,CULDd313
dream visions,CULFf535
dream visions,CULAdd4325
dream visions,CamCCC293
dream visions,CamGon669
dream visions,BLAdd34779
dream visions,BLAdd35157
dream visions,BLCottVesBXVI
dream visions,BLHar2376
dream visions,BLRoy18Bxvii
dream visions,TCD212
dream visions,UnivLonSLV17
dream visions,UnivLonSLV88
dream visions,HunHM137
dream visions,HunHM143
dream visions,YaleBeiOsfa45
sins,BodLauMis656
sins,BodDig102
sins,BodDig171
sins,Bod851
sins,BodDou104
sins,CULDd313
sins,CULFf535
sins,CULAdd4325
sins,CamCCC293
sins,CamGon669
sins,BLAdd34779
sins,BLAdd35157
sins,BLCottVesBXVI
sins,BLHar2376
sins,BLRoy18Bxvii
sins,TCD212
sins,UnivLonSLV17
sins,UnivLonSLV88
sins,HunHM137
sins,HunHM143
sins,YaleBeiOsfa45
prayers,BodLauMis656
prayers,BodDig102
prayers,BodDig171
prayers,Bod851
prayers,BodDou104
prayers,CULDd313
prayers,CULFf535
prayers,CULAdd4325
prayers,CamCCC293
prayers,CamGon669
prayers,BLAdd34779
prayers,BLAdd35157
prayers,BLCottVesBXVI
prayers,BLHar2376
prayers,BLRoy18Bxvii
prayers,TCD212
prayers,UnivLonSLV17
prayers,UnivLonSLV88
prayers,HunHM137
prayers,HunHM143
prayers,YaleBeiOsfa45
scribes,BodLauMis656
scribes,BodDig102
scribes,BodDig171
scribes,Bod851
scribes,BodDou104
scribes,CULDd313
scribes,CULFf535
scribes,CULAdd4325
scribes,CamCCC293
scribes,CamGon669
scribes,BLAdd34779
scribes,BLAdd35157
scribes,BLCottVesBXVI
scribes,BLHar2376
scribes,BLRoy18Bxvii
scribes,TCD212
scribes,UnivLonSLV17
scribes,UnivLonSLV88
scribes,HunHM137
scribes,HunHM143
scribes,YaleBeiOsfa45
penitence,BodLauMis656
penitence,BodDig102
penitence,BodDig171
penitence,Bod851
penitence,BodDou104
penitence,CULDd313
penitence,CULFf535
penitence,CULAdd4325
penitence,CamCCC293
penitence,CamGon669
penitence,BLAdd34779
penitence,BLAdd35157
penitence,BLCottVesBXVI
penitence,BLHar2376
penitence,BLRoy18Bxvii
penitence,TCD212
penitence,UnivLonSLV17
penitence,UnivLonSLV88
penitence,HunHM137
penitence,HunHM143
penitence,YaleBeiOsfa45
dream visions,CULEe437
erotic verse,CULEe437
dream visions,CamMagPep2553
dream visions,Banna
envoys,CamMagPep2553
envoys,Banna
friars,CULLl510
friars,CamMagPep2553
friars,Banna
Francis of Assisi,CULLl510
Francis of Assisi,CamMagPep2553
Francis of Assisi,Banna
dream visions,CULLl510
dream visions,CamMagPep2553
dream visions,Banna
Venus,Leiden
dream visions,Leiden
drinking,VandADyce45
songs,VandADyce45
drinking,BodArcSelB26
drinking,BLHar1735
drinking,TCD214
drinking,BLHar3725
drinking,BLAdd14997
drinking,NLWPen53
satire,NLWPen53
money,BLSl2593
drinking,BLSl2593
drinking,BodArcSelB26
drinking,BLLan762
drinking,CamCCC337
drunkenness,BodRawD913
drinking,BodRawD913
drunkenness,NLS18721
translations,NLS18721
proverbs,NLS18721
drunkenness,BLHar2316
envoys,HunHM111
duke of York,HunHM111
Dunbar,BLAdd37223
epitaphs,BLAdd37223
Dunbar,BodFair24
Dunbar,OxfAllS39
Dunbar,CULGg11
Dunbar,BLCottJulAV
Dunbar,BLHar114
Dunbar,BLRoy20Axi
Dunbar,CollArmsAr14
Dunbar,CollArmsAr61
Dunbar,InnerTem5117
Dunbar,BNfr12154
occasional verse,BodFair24
occasional verse,OxfAllS39
occasional verse,CULGg11
occasional verse,BLCottJulAV
occasional verse,BLHar114
occasional verse,BLRoy20Axi
occasional verse,CollArmsAr14
occasional verse,CollArmsAr61
occasional verse,InnerTem5117
occasional verse,BNfr12154
historical poems,BodFair24
historical poems,OxfAllS39
historical poems,CULGg11
historical poems,BLCottJulAV
historical poems,BLHar114
historical poems,BLRoy20Axi
historical poems,CollArmsAr14
historical poems,CollArmsAr61
historical poems,InnerTem5117
historical poems,BNfr12154
saints’ lives,BodAddC38
saints’ lives,BodAsh43
saints’ lives,Bod779
saints’ lives,BodEngPoeta1
saints’ lives,BodLauMis108
saints’ lives,BodLauMis463
saints’ lives,BodTan17
saints’ lives,BodRawPoe225
saints’ lives,OxfTri57
saints’ lives,CamCCC145
saints’ lives,CamKC13
saints’ lives,CamMagPep2344
saints’ lives,CamTCC605
saints’ lives,BLAdd10301
saints’ lives,BLCottJulDIX
saints’ lives,BLEge1993
saints’ lives,BLEge2810
saints’ lives,BLEge2891
saints’ lives,BLHar2277
saints’ lives,Lam223
saints’ lives,LeedsRipon
saints’ lives,TokyoTak54
Dunstan,BodAddC38
Dunstan,BodAsh43
Dunstan,Bod779
Dunstan,BodEngPoeta1
Dunstan,BodLauMis108
Dunstan,BodLauMis463
Dunstan,BodTan17
Dunstan,BodRawPoe225
Dunstan,OxfTri57
Dunstan,CamCCC145
Dunstan,CamKC13
Dunstan,CamMagPep2344
Dunstan,CamTCC605
Dunstan,BLAdd10301
Dunstan,BLCottJulDIX
Dunstan,BLEge1993
Dunstan,BLEge2810
Dunstan,BLEge2891
Dunstan,BLHar2277
Dunstan,Lam223
Dunstan,LeedsRipon
Dunstan,TokyoTak54
saints’ lives,Bod779
saints’ lives,BodEngPoeta1
saints’ lives,BLEge1993
Eadburh,Bod779
Eadburh,BodEngPoeta1
Eadburh,BLEge1993
Easter,BodDig102
Easter,Bod770
Easter,OxfCCC237
Easter,OxfUni181
Easter,CamGon124
Easter,CULKk17
Easter,BLAdd34193
Easter,BLAdd37049
Easter,BLEge615
Easter,HatCP270
Easter,NYPLSpenc19
Easter,MelSLV096G94
songs,Bod770
songs,OxfCCC237
songs,OxfUni181
songs,CamGon124
songs,CULKk17
songs,BLAdd34193
songs,BLAdd37049
songs,BLEge615
songs,HatCP270
songs,NYPLSpenc19
songs,MelSLV096G94
Easter,BodAsh43
Easter,Bod779
Easter,BodEngPoeta1
Easter,BodLauMis463
Easter,BodTan17
Easter,CamCCC145
Easter,CamStJohn28
Easter,CamTCC605
Easter,BLAdd10301
Easter,BLCottJulDIX
Easter,BLEge1993
Easter,BLEge2810
Easter,Lam223
Easter,Winches33
Easter,TokyoTak54
saints’ lives,BodEngPoeta1
saints’ lives,BLCottJulDIX
saints’ lives,BLEge1993
saints’ lives,BLSto949
saints’ lives,BLAdd10626
Ecgwine,BodEngPoeta1
Ecgwine,BLCottJulDIX
Ecgwine,BLEge1993
Ecgwine,BLSto949
Ecgwine,BLAdd10626
Edinburgh,CULLl510
Edinburgh,CamMagPep2553
Edinburgh,Banna
gossip,CULLl510
gossip,CamMagPep2553
gossip,Banna
Editha,BLCottFausBIII
Edmund,BodLauMis683
Edmund,CULKk16
Edmund,BLHar2255
prayers,BodLauMis683
prayers,CULKk16
prayers,BLHar2255
Edmund,BLAru231
Edmund,BodAsh46
Edmund,BodAsh59
Edmund,BodTan347
Edmund,OxfCCC61
Edmund,CULEe215
Edmund,BLHar367
Edmund,BLHar372
Edmund,BLHar2278
Edmund,BLHar4826
Edmund,BLYT47
Edmund,Chetham6709
Henry VI,BodAsh46
Henry VI,BodAsh59
Henry VI,BodTan347
Henry VI,OxfCCC61
Henry VI,CULEe215
Henry VI,BLHar367
Henry VI,BLHar372
Henry VI,BLHar2278
Henry VI,BLHar4826
Henry VI,BLYT47
Henry VI,Chetham6709
prayers,BodAsh46
prayers,BodAsh59
prayers,BodTan347
prayers,OxfCCC61
prayers,CULEe215
prayers,BLHar367
prayers,BLHar372
prayers,BLHar2278
prayers,BLHar4826
prayers,BLYT47
prayers,Chetham6709
Edmund,BodAsh43
Edmund,Bod779
Edmund,BodLauMis108
Edmund,BodLauMis463
Edmund,CULAdd3039
Edmund,CamFitzMc128
Edmund,CamMagPep2344
Edmund,CamTCC605
Edmund,BLCottJulDIX
Edmund,BLEge2810
Edmund,BLEge2891
Edmund,BLHar2277
Edmund,BLSto949
Edmund,Lam223
Edmund,TokyoTak54
saints’ lives,BodAsh43
saints’ lives,Bod779
saints’ lives,BodLauMis108
saints’ lives,BodLauMis463
saints’ lives,CULAdd3039
saints’ lives,CamFitzMc128
saints’ lives,CamMagPep2344
saints’ lives,CamTCC605
saints’ lives,BLCottJulDIX
saints’ lives,BLEge2810
saints’ lives,BLEge2891
saints’ lives,BLHar2277
saints’ lives,BLSto949
saints’ lives,Lam223
saints’ lives,TokyoTak54
saints’ lives,BodAsh43
saints’ lives,Bod779
saints’ lives,BodLauMis108
saints’ lives,BodLauMis463
saints’ lives,OxfTri57
saints’ lives,CULAdd3039
saints’ lives,CamMagPep2344
saints’ lives,CamTCC605
saints’ lives,BLCottJulDIX
saints’ lives,BLEge2810
saints’ lives,BLHar2277
saints’ lives,BLSto949
saints’ lives,Lam223
saints’ lives,TokyoTak54
Edmund,BodAsh43
Edmund,Bod779
Edmund,BodLauMis108
Edmund,BodLauMis463
Edmund,OxfTri57
Edmund,CULAdd3039
Edmund,CamMagPep2344
Edmund,CamTCC605
Edmund,BLCottJulDIX
Edmund,BLEge2810
Edmund,BLHar2277
Edmund,BLSto949
Edmund,Lam223
Edmund,TokyoTak54
Edmund,BLSto949
saints’ lives,BLSto949
Edmund,BodAsh46
Edmund,BodTan347
Edmund,BodRawB216
Edmund,OxfCCC61
Edmund,CULEe215
Edmund,BLHar247
Edmund,BLHar372
Edmund,BLHar2278
Edmund,BLHar4826
Edmund,BLHar7333
Edmund,BLYT47
Edmund,ArunLives
Edmund,ExeterDRORoll59
Edmund,Chetham6709
saints’ lives,BodAsh46
saints’ lives,BodTan347
saints’ lives,BodRawB216
saints’ lives,OxfCCC61
saints’ lives,CULEe215
saints’ lives,BLHar247
saints’ lives,BLHar372
saints’ lives,BLHar2278
saints’ lives,BLHar4826
saints’ lives,BLHar7333
saints’ lives,BLYT47
saints’ lives,ArunLives
saints’ lives,ExeterDRORoll59
saints’ lives,Chetham6709
Edmund of Abingdon,BodLauMis683
Edmund of Abingdon,BodAsh46
Edmund of Abingdon,BodTan347
miracles,BodLauMis683
miracles,BodAsh46
miracles,BodTan347
learning,StPauls9Dxix
education,StPauls9Dxix
Edward,BodRawC813
laments,BodRawC813
elegies,CULAdd4407a
elegies,BLHar2253
Edward I,CULAdd4407a
Edward I,BLHar2253
kings of England,BodDig196
William the Conqueror,BodDig196
Edward I,BodDig196
Edward II,BodDig196
Henry II,BodDig196
Henry III,BodDig196
John,BodDig196
Edward II,BodLauMis622
prophecies,BodLauMis622
Edward II,Bod48
Edward II,CamPeter104
Edward II,NLS1921
evils of the time,Bod48
evils of the time,CamPeter104
evils of the time,NLS1921
historical poems,Bod48
historical poems,CamPeter104
historical poems,NLS1921
satire,Bod48
satire,CamPeter104
satire,NLS1921
simony,Bod48
simony,CamPeter104
simony,NLS1921
Edward III,BodEngPoeta1
Edward III,BLAdd22283
elegies,BodEngPoeta1
elegies,BLAdd22283
Edward III,BlCottGalEIX
historical poems,BlCottGalEIX
Edward III,CULFf548
tales,CULFf548
mottoes,Unknown
Edward III,Unknown
Henry VI,BodLatMisE85
Margaret of Anjou,BodLatMisE85
Humphrey,BodLatMisE85
Edward IV,BodLatMisE85
political poems,BodLatMisE85
political poems,CamTCC601
Edward IV,CamTCC601
Edward IV,BLAdd11814
prologues,BLAdd11814
envoys,BLAdd11814
translations,BLAdd11814
Edward IV,BLHar4011
Edward IV,BLAdd29729
Edward IV,Corning6
laments,BLHar4011
laments,BLAdd29729
laments,Corning6
prayers,BodFair16
prayers,CamTCC601
prayers,BLHar2251
prayers,BLHar7578
prayers,BLAdd34360
Henry VI,BodFair16
Henry VI,CamTCC601
Henry VI,BLHar2251
Henry VI,BLHar7578
Henry VI,BLAdd34360
Edward IV,BodFair16
Edward IV,CamTCC601
Edward IV,BLHar2251
Edward IV,BLHar7578
Edward IV,BLAdd34360
historical poems,BodFair16
historical poems,CamTCC601
historical poems,BLHar2251
historical poems,BLHar7578
historical poems,BLAdd34360
envoys,BodFair16
envoys,CamTCC601
envoys,BLHar2251
envoys,BLHar7578
envoys,BLAdd34360
Edward IV,BLRoy17Dxv
political poems,Aylesford
Edward IV,Aylesford
kings of England,Aylesford
Yorkist lords,Aylesford
Edward IV,Lam306
occasional verse,Lam306
historical poems,Lam306
Edward IV,RylandsEng113
historical poems,RylandsEng113
saints’ lives,Bod779
saints’ lives,BodAsh43
saints’ lives,BLCottJulDIX
Edward the Confessor,Bod779
Edward the Confessor,BodAsh43
Edward the Confessor,BLCottJulDIX
prologues,CamTCC599
Edward the Confessor,CamTCC599
saints’ lives,BodLauMis108
saints’ lives,BodLauMis463
saints’ lives,Bod779
saints’ lives,BodEngPoeta1
saints’ lives,BodAsh43
saints’ lives,BodTan17
saints’ lives,OxfCCC431
saints’ lives,OxfTri57
saints’ lives,CamCCC145
saints’ lives,CamMagPep2344
saints’ lives,CamTCC605
saints’ lives,CamFitzMc128
saints’ lives,BLCottJulDIX
saints’ lives,BLEge2810
saints’ lives,BLEge2891
saints’ lives,BLAdd10301
saints’ lives,Lam223
saints’ lives,Winches33
saints’ lives,TokyoTak54
Edward the Elder,BodLauMis108
Edward the Elder,BodLauMis463
Edward the Elder,Bod779
Edward the Elder,BodEngPoeta1
Edward the Elder,BodAsh43
Edward the Elder,BodTan17
Edward the Elder,OxfCCC431
Edward the Elder,OxfTri57
Edward the Elder,CamCCC145
Edward the Elder,CamMagPep2344
Edward the Elder,CamTCC605
Edward the Elder,CamFitzMc128
Edward the Elder,BLCottJulDIX
Edward the Elder,BLEge2810
Edward the Elder,BLEge2891
Edward the Elder,BLAdd10301
Edward the Elder,Lam223
Edward the Elder,Winches33
Edward the Elder,TokyoTak54
Eger de Femyne,BLSl1212
eight-line,OxfBal354
eight-line,BLCottVitAXVI
eight-line,BLLan762
eight-line,Guildhall3313
eight-line,PierpontMA717
Eleanor [Cobham],OxfBal354
Eleanor [Cobham],CULHh412
laments,OxfBal354
laments,CULHh412
historical poems,OxfBal354
historical poems,CULHh412
Fortune,OxfBal354
Fortune,CULHh412
elegies,HunEL26A13
women,HunEL26A13
lovers,Bod678
love,Bod678
elegies,Bod678
Stewart,CULLl510
elegies,CULLl510
elegies,BLHar245
George,BLHar245
Willoughby family,BLHar245
Henry VII,DurArchReg4
elegies,DurArchReg4
Elizabeth,BLAru327
saints’ lives,BLAru327
occasional verse,CULDd1327
occasional verse,CamStJohn234
Henry VII,CULDd1327
Henry VII,CamStJohn234
Elizabeth of York,CULDd1327
Elizabeth of York,CamStJohn234
Stanley,BLAdd27879
Stanley,BLHar367
Stanley,Bateman
historical poems,BLAdd27879
historical poems,BLHar367
historical poems,Bateman
Richard III,BLAdd27879
Richard III,BLHar367
Richard III,Bateman
Elizabeth of York,BLAdd27879
Elizabeth of York,BLHar367
Elizabeth of York,Bateman
epitaphs,OxfBal354
Elizabeth of York,OxfBal354
Elizabeth of York,OxfBal354
Elizabeth of York,BLSl1825
laments,OxfBal354
laments,BLSl1825
Ellendune,InnerTem5117
saints’ lives,Bod779
Emerentiana (wet nurse to Saint Agnes),Bod779
England,BLHar218
political poems,BLHar218
England,BodRawShires
England,BLHar7371
mnemonics,BodRawShires
mnemonics,BLHar7371
utilitarian instructions,BodRawShires
utilitarian instructions,BLHar7371
Ireland,LamCarew617
English language,LamCarew617
entertainment,OxfLinLat130
feasts,OxfLinLat130
peace,OxfLinLat130
entertainment,OxfLinLat130
love lyrics,BLHar682
tournaments,BLHar682
envoys,BLHar682
love lyrics,BLHar682
envoys,BLHar682
lovers,BLHar682
envoys,BLHar682
lovers,BLHar682
envoys,BLHar682
lovers,BLHar682
envoys,BLHar682
lovers,BLHar682
envoys,BLHar682
love lyrics,BLHar682
envoys,BLHar682
lovers,BLHar682
envoys,BLHar682
lovers,BLHar682
envoys,BLHar682
Wulfstan,Lam935
saints’ lives,Lam935
envoys,Lam935
inscriptions,Lam935
lover’s lament,CULAdd2585
lover’s lament,BLHar682
lovers,CULAdd2585
lovers,BLHar682
envoys,CULAdd2585
envoys,BLHar682
love lyrics,BLHar682
envoys,BLHar682
mass,BodRawPoe36
envoys,BodRawPoe36
love lyrics,BLHar682
envoys,BLHar682
lovers,BLHar682
envoys,BLHar682
prison/prisoners,CamTCC599
envoys,CamTCC599
saints’ lives,Bod686
saints’ lives,CULLl518
saints’ lives,CamTCC600
saints’ lives,BLAdd29729
saints’ lives,BLHar367
saints’ lives,DULCosVii14
saints’ lives,Chetham6709
saints’ lives,TokyoTak24
Margaret,Bod686
Margaret,CULLl518
Margaret,CamTCC600
Margaret,BLAdd29729
Margaret,BLHar367
Margaret,DULCosVii14
Margaret,Chetham6709
Margaret,TokyoTak24
prologues,Bod686
prologues,CULLl518
prologues,CamTCC600
prologues,BLAdd29729
prologues,BLHar367
prologues,DULCosVii14
prologues,Chetham6709
prologues,TokyoTak24
envoys,Bod686
envoys,CULLl518
envoys,CamTCC600
envoys,BLAdd29729
envoys,BLHar367
envoys,DULCosVii14
envoys,Chetham6709
envoys,TokyoTak24
The Game of Love,BLHar682
love,BLHar682
envoys,BLHar682
Lord’s Prayer,BodLauMis683
Lord’s Prayer,CamJes56
Lord’s Prayer,BLHar2255
envoys,BodLauMis683
envoys,CamJes56
envoys,BLHar2255
occasional verse,CamTCC600
occasional verse,BLAdd29729
pageant verses,CamTCC600
pageant verses,BLAdd29729
envoys,CamTCC600
envoys,BLAdd29729
love lyrics,BLHar682
envoys,BLHar682
Virgin Mary,CamTCC600
Virgin Mary,CamTCC601
Virgin Mary,BLHar2251
envoys,CamTCC600
envoys,CamTCC601
envoys,BLHar2251
envoys,BodArcSelB24
envoys,RylandsEng2
envoys,PULTayM2
patronage,BodArcSelB24
patronage,RylandsEng2
patronage,PULTayM2
love lyrics,BLHar682
envoys,BLHar682
love lyrics,BLHar682
envoys,BLHar682
love,BLHar682
envoys,BLHar682
love lyrics,BLHar682
envoys,BLHar682
love lyrics,BodFair16
love lyrics,CamTCC599
parody,BodFair16
parody,CamTCC599
envoys,BodFair16
envoys,CamTCC599
envoys,BLHar682
lovers,BLHar682
hope,BLHar682
envoys,BLHar682
laments,BodAsh59
laments,BLAdd16165
laments,BLHar367
lover’s lament,BodAsh59
lover’s lament,BLAdd16165
lover’s lament,BLHar367
envoys,BodAsh59
envoys,BLAdd16165
envoys,BLHar367
lovers,CULAdd2585
lovers,BLHar682
envoys,CULAdd2585
envoys,BLHar682
lover’s lament,CULAdd2585
lover’s lament,BLHar682
lovers,BodTan346
lovers,CULFf16
envoys,BodTan346
envoys,CULFf16
lovers,BLHar682
envoys,BLHar682
precepts,BodEngPoete15
precepts,BodRawC48
precepts,BodRawPoe32
precepts,BodRawPoe35
precepts,CULEe431
precepts,CULFf16
precepts,CULFf49
precepts,CULHh412
precepts,CamJes56
precepts,CamMagPep2006
precepts,CamTCC1157
precepts,BLAdd29729
precepts,BLAdd34193
precepts,BLAdd38179
precepts,BLAru168
precepts,BLHar43
precepts,BLHar116
precepts,BLHar172
precepts,BLHar271
precepts,BLHar2251
precepts,BLHar4733
precepts,BLHar7333
precepts,BLRoy17Bxlvii
precepts,BLRoy18Dii
precepts,NLWPen481
precepts,DULCosVii14
precepts,GULHun259
precepts,Chetham8009
precepts,PierpontM775
precepts,HunHM144
precepts,TCD519
precepts,GottingenPhil163
precepts,RomeEC1306
envoys,BodEngPoete15
envoys,BodRawC48
envoys,BodRawPoe32
envoys,BodRawPoe35
envoys,CULEe431
envoys,CULFf16
envoys,CULFf49
envoys,CULHh412
envoys,CamJes56
envoys,CamMagPep2006
envoys,CamTCC1157
envoys,BLAdd29729
envoys,BLAdd34193
envoys,BLAdd38179
envoys,BLAru168
envoys,BLHar43
envoys,BLHar116
envoys,BLHar172
envoys,BLHar271
envoys,BLHar2251
envoys,BLHar4733
envoys,BLHar7333
envoys,BLRoy17Bxlvii
envoys,BLRoy18Dii
envoys,NLWPen481
envoys,DULCosVii14
envoys,GULHun259
envoys,Chetham8009
envoys,PierpontM775
envoys,HunHM144
envoys,TCD519
envoys,GottingenPhil163
envoys,RomeEC1306
women,BodEngPoete15
women,BodRawC48
women,BodRawPoe32
women,BodRawPoe35
women,CULEe431
women,CULFf16
women,CULFf49
women,CULHh412
women,CamJes56
women,CamMagPep2006
women,CamTCC1157
women,BLAdd29729
women,BLAdd34193
women,BLAdd38179
women,BLAru168
women,BLHar43
women,BLHar116
women,BLHar172
women,BLHar271
women,BLHar2251
women,BLHar4733
women,BLHar7333
women,BLRoy17Bxlvii
women,BLRoy18Dii
women,NLWPen481
women,DULCosVii14
women,GULHun259
women,Chetham8009
women,PierpontM775
women,HunHM144
women,TCD519
women,GottingenPhil163
women,RomeEC1306
love lyrics,CamTCC600
love lyrics,BLAdd29729
envoys,CamTCC600
envoys,BLAdd29729
envoys,BLAdd10303
envoys,Longleat256
lovers,BLAdd10303
lovers,Longleat256
love letters,BodLatMisC66
envoys,BodLatMisC66
envoys,BodDou326
Virgin Mary,BodDou326
epilogues,Chetham6709
Virgin Mary,Chetham6709
envoys,Chetham6709
envoys,BodAsh59
envoys,BodTan347
envoys,OxfCCC61
envoys,CULEe215
envoys,BLHar367
envoys,BLHar372
envoys,BLHar2278
envoys,BLHar4826
envoys,BLYT47
envoys,Chetham6709
Henry VI,BodAsh59
Henry VI,BodTan347
Henry VI,OxfCCC61
Henry VI,CULEe215
Henry VI,BLHar367
Henry VI,BLHar372
Henry VI,BLHar2278
Henry VI,BLHar4826
Henry VI,BLYT47
Henry VI,Chetham6709
envoys,NLS1885
envoys,BLRoy17Dvi
